,Col1,0
1091,OIMDIS4E,0
1092,OIMDISY9,0
1093,OIMD5Y19,0
1094,OIMD5YKW,0
1095,OIMIG015,0
1096,OIMWLS5E,0
1097,OIMWUB19,1
1098,OIMWU1S9,0
1099,OIMW65KD,1
1100,OIMW60K5,1
1101,OIMWO5NZ,0
1102,OIMO654W,0
1103,OIMOISNJ,1
1104,OIMOVYZW,0
1105,OIMOV1XG,0
1106,OIMOV1X5,0
1107,OIMOV1KG,1
1108,OIMO5OZG,0
1109,OIMRGO15,1
1110,OIMRUBK5,1
1111,OIMUGSXD,0
1112,OIMU605D,0
1113,OIM6GY1J,0
1114,OIM6G1K9,1
1115,OIM6G1KG,1
1116,OIM6UBS5,0
1117,OIM6USXG,0
1118,OIM6QYK5,0
1119,OIMHI8N9,0
1120,OIHKG119,0
1121,OIHKUYZE,0
1122,OIHKQM1W,1
1123,OIHK6SNJ,0
1124,OIHKCCNJ,1
1125,OIHKIO4R,1
1126,OIHKI5NR,0
1127,OIHDQYKY,0
1128,OIHDQC5Z,0
1129,OIHD6Y1D,1
1130,OIHD6YQG,1
1131,OIHDV84W,1
1132,OIHDVO5J,1
1133,OIHDV0YR,0
1134,OIHDV05E,1
1135,OIHIG1NG,0
1136,OIHIG15R,0
1137,OIHIQOYG,0
1138,OIHIQ5Z9,0
1139,OIHIOSZE,0
1140,OIHBCYQ5,1
1141,OIHBCCQZ,0
1142,OIHBCCQE,0
1143,OIHBC019,0
1144,OIHW6C5J,0
1145,OIHWOM49,1
1146,OIHWOSZ5,0
1147,OIHWOS5E,0
1148,OIHWCMKJ,0
1149,OIHW5Y1Y,0
1150,OIHOG85D,1
1151,OIHOGYZR,0
1152,OIHRCY59,0
1153,OIHRC0NG,0
1154,OIHRIMZJ,0
1155,OIHRIMKE,1
1156,OIHRIO45,1
1157,OIHRIOKR,1
1158,OIHRISS9,1
1159,OIHRV8QD,0
1160,OIHR5ON5,0
1161,OIHR5ONJ,0
1162,OIHUG14D,0
1163,OIHULSQR,1
1164,OIHUUM1Z,1
1165,OIH6U0SR,0
1166,OIH6QOSG,0
1167,OIH66ONW,0
1168,OIH6C0S9,1
1169,OIH6C1K9,0
1170,OIHHGS45,0
1171,OIHHL8Q9,0
1172,OIYKCCXJ,0
1173,OIYK5SXJ,0
1174,OIYDG1XZ,1
1175,OIYDLMNE,0
1176,OIYDLMSJ,1
1177,OIYDLY4E,0
1178,OIYDU8X9,0
1179,OIYDQYXY,1
1180,OIYD6B5Z,1
1181,OIYDOMQG,1
1182,OIYDCCKW,1
1183,OIYDIO5W,0
1184,OIYD5549,0
1185,OIYD5S5E,0
1186,OIYIG5NW,1
1187,OIYIG5SR,1
1188,OIYILBXY,1
1189,OIYIL1NY,1
1190,OIYIU55G,1
1191,OIYBG84R,0
1192,OIYBU5QG,0
1193,OIYBU14G,0
1194,OIYBQ0NR,0
1195,OIYBQ05W,0
1196,OIYBV8QW,0
1197,OIYBV519,0
1198,OIYBVSZZ,0
1199,OIYBVSKW,0
1200,OIYWGS4Y,1
1201,OIYWUCNR,0
1202,OIYWOSZD,0
1203,OIYOCYK9,1
1204,OIYO5SSY,0
1205,OIYO5SSD,0
1206,OIYO5Y1Y,0
1207,OIYR6MKZ,0
1208,OIYR6CKD,1
1209,OIYRO1KD,0
1210,OIYRCBYY,0
1211,OIYRI845,0
1212,OIYRV0YY,1
1213,OIYR5CZD,1
1214,OIYR51XZ,0
1215,OIYUCY55,0
1216,OIYUVONZ,0
1217,OIYUVSZR,0
1218,OIYUVSZW,0
1219,OIY6L51Z,0
1220,OIY6L5QG,1
1221,OIY6UMQW,1
1222,OIY6UMQZ,1
1223,OIY6UMQD,0
1224,OIY6UMQJ,0
1225,OIY6UB1R,0
1226,OIY6USX5,1
1227,OIY6UY1D,1
1228,OIY6U0ZY,1
1229,OIY6VS5R,0
1230,OIY6VSSY,1
1231,OIYHI5XD,1
1232,OIEKGCYG,0
1233,OIEKLMZW,1
1234,OIEKLCYG,0
1235,OIEKUBKD,0
1236,OIEKQY5Z,0
1237,OIEDLS1R,0
1238,OIEDLS5J,0
1239,OIEDL0YD,0
1240,OIEDUMQW,0
1241,OIED6S55,0
1242,OIED6CXR,1
1243,OIED58Q5,0
1244,OIED5O15,0
1245,OIEILO1E,0
1246,OIEICB4J,0
1247,OIEIIS5J,1
1248,OIEIVOSY,0
1249,OIEBU84W,0
1250,OIEBQBXD,0
1251,OIEBQC1E,0
1252,OIEB6C5D,1
1253,OIEBO51J,1
1254,OIEBOY4Y,0
1255,OIEBI0Q9,1
1256,OIEB5M1J,1
1257,OIEB5MZZ,1
1258,OIEB5MKD,0
1259,OIEWGYQD,0
1260,OIEWLMXW,0
1261,OIEWL8ZW,0
1262,OIEWL8NZ,0
1263,OIEWV14J,1
1264,OIEW505W,0
1265,OIEOGCQ9,1
1266,OIEOL5QD,1
1267,OIEOL0KE,0
1268,OIEO6SNG,0
1269,OIEOOMQE,0
1270,OIEOC5QJ,0
1271,OIEOCCSJ,1
1272,OIEOV8XE,0
1273,OIEO5M4Z,0
1274,OIEO5YN9,0
1275,OIERLMQR,0
1276,OIERL04D,1
1277,OIERUY4R,0
1278,OIERU1KZ,1
1279,OIER5BXW,0
1280,OIER5OXG,1
1281,OIER55XW,0
1282,OIEUG8SZ,0
1283,OIEUC0SY,0
1284,OIEUIC1Z,0
1285,OIEU514E,0
1286,OIE6LBQJ,0
1287,OIE6LOSD,0
1288,OIE6L05J,0
1289,OIE66O5E,1
1290,OIE6CM1J,0
1291,OIE6COSY,0
1292,OIE6CYXG,0
1293,OIE6CC1Y,0
1294,OIE6IMSR,0
1295,OIE6I8QD,0
1296,OIE6V8NE,0
1297,OIE6VS4Z,0
1298,OIE65YY9,0
1299,OIE65YYJ,0
1300,OIEHLS4R,0
1301,OIEHLS4W,0
1302,OIEHLS4Z,0
1303,OIEHLS1D,1
1304,OIEHQBZD,0
1305,OIEH6YKG,0
1306,OIEHCOQJ,0
1307,OIEHVSNW,0
1308,OIEH5OQZ,0
1309,O9VKIBX9,0
1310,O9VKVS59,1
1311,O9VDQC4R,0
1312,O9VDQCXW,0
1313,O9VDOCKW,0
1314,O9VDCYK9,0
1315,O9VDCYNY,1
1316,O9VDCYYY,1
1317,O9VDIM4R,0
1318,O9VDIMXJ,0
1319,O9VDV54G,0
1320,O9VDVS4Y,1
1321,O9VD58S9,0
1322,O9VD5O5Y,1
1323,O9VD5OQ5,0
1324,O9VILCZ9,1
1325,O9VBU0SG,1
1326,O9VBU1ZZ,0
1327,O9VBQBN5,0
1328,O9VBQOSE,0
1329,O9VB605Z,0
1330,O9VBCSYY,1
1331,O9VBICXR,0
1332,O9VBVBYE,0
1333,O9VBV8ZW,0
1334,O9VB5MK5,1
1335,O9VWLCQ5,0
1336,O9VWL04J,0
1337,O9VWL14E,0
1338,O9VWL14J,0
1339,O9VWQYNW,0
1340,O9VW6B1J,0
1341,O9VWC85Z,1
1342,O9VWV1QY,0
1343,O9VW5Y55,0
1344,O9VW5019,1
1345,O9VW50Z5,1
1346,O9VOC1KR,0
1347,O9VOIMNZ,1
1348,O9VOIY1Y,0
1349,O9VO5M45,1
1350,O9VRG5ZW,0
1351,O9VRLM15,0
1352,O9VRQCXE,1
1353,O9VR51NE,0
1354,O9VUG05G,0
1355,O9V6U5YZ,0
1356,O9V66SYZ,1
1357,O9V6V8QZ,0
1358,O9VHG05Z,0
1359,O9VHLM45,0
1360,O9VH6OZZ,0
1361,O9VHOBQJ,1
1362,O9VHIBX5,0
1363,O9VHVBNZ,0
1364,O9VH5OYR,0
1365,O9LKGMSE,0
1366,O9LKGMQ9,0
1367,O9LDG8XW,0
1368,O9LDG8NW,1
1369,O9LDGOXD,0
1370,O9LDG5ZR,0
1371,O9LDGCY9,0
1372,O9LDCY5D,0
1373,O9LDVBSG,0
1374,O9LIG0YG,0
1375,O9LILYKZ,1
1376,O9LIU81Z,0
1377,O9LIC1N9,0
1378,O9LIIM1Z,1
1379,O9LBUBYJ,0
1380,O9LBU8XJ,0
1381,O9LBU8KE,0
1382,O9LBOSZD,1
1383,O9LBCCZE,0
1384,O9LWGMXR,0
1385,O9LWG0K9,1
1386,O9LWUBYR,0
1387,O9LWUOQ5,0
1388,O9LWU01R,0
1389,O9LWU0Z9,0
1390,O9LWQ1SW,0
1391,O9LW6MNJ,0
1392,O9LW6BZE,0
1393,O9LW6SSE,0
1394,O9LOUO1Y,0
1395,O9LOUY4Y,1
1396,O9LOUYYR,0
1397,O9LOU155,0
1398,O9LRGM5J,0
1399,O9LRLC4G,0
1400,O9LRUMZE,1
1401,O9LRQ5QJ,0
1402,O9LUG815,0
1403,O9LUGCK9,0
1404,O9LULOZW,0
1405,O9LUQMSE,0
1406,O9LUQC1D,1
1407,O9LU6YZJ,0
1408,O9L6OOQJ,0
1409,O9L6O05Z,1
1410,O9L6IBKZ,0
1411,O9L6IYZZ,0
1412,O9LH68KR,0
1413,O9LHC0X9,0
1414,O9LHVYYY,1
1415,O9LH5YSG,0
1416,O9WKG8NY,0
1417,O9WKGO4G,1
1418,O9WKVMZD,1
1419,O9WK55SR,1
1420,O9WDGB4Z,0
1421,O9WDIB4J,0
1422,O9WDIS5W,0
1423,O9WDIY4G,0
1424,O9WDIY5Z,0
1425,O9WDI15G,1
1426,O9WIGO1R,0
1427,O9WIQ1X5,0
1428,O9WIC8YR,1
1429,O9WB61NW,0
1430,O9WBOBXG,0
1431,O9WBCMXY,0
1432,O9WB5OYE,0
1433,O9WWL8NY,1
1434,O9WWLS1Z,1
1435,O9WWLSYE,0
1436,O9WW61SD,0
1437,O9WWOYS5,0
1438,O9WWV1KZ,1
1439,O9WOG0YG,0
1440,O9WOUB15,1
1441,O9WOQ8YD,0
1442,O9WO5545,0
1443,O9WRCYQE,0
1444,O9WRC1Y9,1
1445,O9WRC1QW,1
1446,O9WRIC4E,0
1447,O9WR58NJ,1
1448,O9WUG1QG,0
1449,O9WULB4R,0
1450,O9WULS4G,0
1451,O9WUUOSG,1
1452,O9WU684W,0
1453,O9WU5Y5R,0
1454,O9W6G11E,1
1455,O9W6G1Z5,1
1456,O9W6OB1W,0
1457,O9W6CSXW,0
1458,O9WHQ5XR,0
1459,O9WHOOSR,0
1460,O90KC8XG,1
1461,O90KC5SJ,0
1462,O90KCS1J,0
1463,O90KCSNY,0
1464,O90KVB4D,0
1465,O90KV5Z5,0
1466,O90KVSQ9,0
1467,O90KVC4E,0
1468,O90KV0ZW,0
1469,O90DI84E,0
1470,O90DISNG,0
1471,O90DVM4Z,0
1472,O90D5BZE,0
1473,O90IQYYD,0
1474,O90I6BX9,0
1475,O90IO11D,0
1476,O90ICMXW,1
1477,O90ICB5R,0
1478,O90ICB5W,1
1479,O90II5S5,0
1480,O90IVSQZ,0
1481,O90BO8SR,0
1482,O90BIBYJ,0
1483,O90BIB5R,1
1484,O90BI0KR,0
1485,O90BVB4J,0
1486,O90BVBSY,0
1487,O90B5OSJ,0
1488,O90WGBSW,1
1489,O90WGOS5,0
1490,O90WG54W,0
1491,O90WG54E,0
1492,O90WG54G,1
1493,O90OLMKG,1
1494,O90OLOXG,0
1495,O90OLSXR,0
1496,O90OL0YJ,0
1497,O90OU01D,0
1498,O90OQBSZ,0
1499,O90OQ845,0
1500,O90OQSKJ,0
1501,O90OOOSE,0
1502,O90OOCQY,0
1503,O90O5ONR,0
1504,O90O555R,0
1505,O90O5YNY,1
1506,O90RQ8XJ,0
1507,O90RQCNZ,0
1508,O90R65YG,1
1509,O90RC5SR,1
1510,O90RIY55,0
1511,O90RVB1R,0
1512,O90UCM4R,0
1513,O90UI0QY,1
1514,O90UV5YZ,0
1515,O90U58QW,0
1516,O90U58QE,0
1517,O906L0XY,0
1518,O906Q8KR,0
1519,O906CCXW,1
1520,O90HQ5NY,0
1521,O90HI15Z,1
1522,O90HVB49,0
1523,O90HV5YW,1
1524,O90H5BQY,0
1525,O90H584Z,0
1526,O90H55ZR,0
1527,O9GKUO5W,0
1528,O9GK6859,0
1529,O9GKV1ZZ,0
1530,O9GDU8QZ,0
1531,O9GIG1YR,0
1532,O9GIUSKZ,0
1533,O9GIU1XY,0
1534,O9GIQ0NJ,0
1535,O9GIOO1E,0
1536,O9GI58YJ,0
1537,O9GI5ONW,0
1538,O9GI5ONZ,0
1539,O9GI505G,0
1540,O9GBG0ZR,1
1541,O9GBG05W,1
1542,O9GBG1Z9,1
1543,O9GBLCXZ,1
1544,O9GBUS4G,0
1545,O9GBUSNJ,0
1546,O9GBQ5XG,0
1547,O9GB60K9,0
1548,O9GB584D,0
1549,O9GWV0ZJ,1
1550,O9GOGCYZ,1
1551,O9GOLBKZ,0
1552,O9GOLBKE,0
1553,O9GOLB5Y,0
1554,O9GOLBQ9,0
1555,O9GOL81Z,0
1556,O9GOLS1J,1
1557,O9GOLSZG,1
1558,O9GOQ1ZD,1
1559,O9GOQ15Z,0
1560,O9GO6S19,0
1561,O9GO60ZW,1
1562,O9GO60KZ,0
1563,O9GOOC1J,0
1564,O9GOC5NJ,1
1565,O9GOIYKG,0
1566,O9GOICXG,0
1567,O9GOVBS5,1
1568,O9GRGSZJ,0
1569,O9GRL0KZ,0
1570,O9GRL1ZJ,0
1571,O9GUQ11E,0
1572,O9GU61QZ,1
1573,O9GU61QJ,0
1574,O9GUO8XE,0
1575,O9GUO8XJ,0
1576,O9GUO8ZR,0
1577,O9GUC1YD,1
1578,O9G6VS1Y,0
1579,O9G6VSS5,1
1580,O9G6V1XE,0
1581,O9G6V1ZZ,1
1582,O9G65BSE,1
1583,O9G655KY,0
1584,O9GHGYQZ,0
1585,O9GHQ54J,0
1586,O9GH6SYR,0
1587,O95KGY5D,0
1588,O95K6CXJ,0
1589,O95KI15G,1
1590,O95K555R,0
1591,O95K555Z,0
1592,O95DUYQD,1
1593,O95DUC4G,0
1594,O95DU0YD,0
1595,O95D6O1D,0
1596,O95DCMSR,1
1597,O95DCCYG,1
1598,O95WUOS5,0
1599,O95W6M5R,0
1600,O95W6O5D,1
1601,O95WO5YE,0
1602,O95WCOKY,1
1603,O95WIYNJ,0
1604,O95OGB1J,1
1605,O95OQSN5,1
1606,O95O6SKZ,1
1607,O95RQ5KZ,1
1608,O95RQ5NE,0
1609,O95R6MXZ,1
1610,O95R61K9,0
1611,O95ROBZY,1
1612,O95RI8XD,0
1613,O95R5MSD,1
1614,O95UGYYD,1
1615,O95UGC4G,0
1616,O95ULO5D,0
1617,O95U65KG,0
1618,O95UO8YE,0
1619,O95UOYQD,0
1620,O95UVBSD,0
1621,O95UVBS5,1
1622,O95UVBQZ,0
1623,O95UVBQD,0
1624,O95661YJ,0
1625,O956O8YY,0
1626,O956CY5R,1
1627,O956IYZJ,0
1628,O956IYKW,1
1629,O9565CYJ,1
1630,O95650SZ,1
1631,O95651KD,1
1632,O95HG515,1
1633,O95H6B49,0
1634,O95H6SZJ,0
1635,O95H60QE,1
1636,O95HO8XE,0
1637,O95HO8XG,1
1638,O95HV81J,0
1639,O95H5C4Y,0
1640,O9MKL0QD,0
1641,O9MKVO59,0
1642,O9MDVSK5,1
1643,O9MD50KR,0
1644,O9MIUS5J,0
1645,O9MI6BZW,1
1646,O9MI651J,1
1647,O9MBGS4Y,1
1648,O9MBUOY5,1
1649,O9MB6B1E,0
1650,O9MBOSKG,0
1651,O9MBC8K9,0
1652,O9MBIS55,0
1653,O9MBIYN5,1
1654,O9MBVSSD,1
1655,O9MB5CZ5,1
1656,O9MB5CND,0
1657,O9MWLSQD,1
1658,O9MW51KZ,1
1659,O9MOIBXW,0
1660,O9MRG5XG,0
1661,O9MRLSXD,0
1662,O9MRU8YJ,1
1663,O9MU6CQG,0
1664,O9MUO0Q5,0
1665,O9MUC8ND,1
1666,O9MUI8KZ,1
1667,O9MUV8NZ,0
1668,O9MUVOQG,1
1669,O9MUV5XD,0
1670,O9MUV5Y9,1
1671,O9MUV5YE,0
1672,O9MUV5YJ,1
1673,O9MUV55Y,0
1674,O9MU5MKD,1
1675,O9MU5BQY,0
1676,O9M6GO59,0
1677,O9M6LOX5,0
1678,O9M6QBYD,1
1679,O9M6QB5D,0
1680,O9M6QB5E,0
1681,O9M6O55Y,0
1682,O9M6CMYW,1
1683,O9M6CB1J,0
1684,O9M6CY4R,0
1685,O9M6VSZD,0
1686,O9HKLC5G,0
1687,O9HKU5XG,1
1688,O9HK6SZ9,0
1689,O9HK51XW,0
1690,O9HDGSZD,1
1691,O9HDLM5E,0
1692,O9HDLCN5,1
1693,O9HDLCYE,1
1694,O9HDQSXY,1
1695,O9HD6Y4J,1
1696,O9HD6YXZ,0
1697,O9HD6Y1G,0
1698,O9HD6YND,1
1699,O9HD6YNG,1
1700,O9HDCO1G,1
1701,O9HDIMNR,0
1702,O9HIC5YZ,0
1703,O9HICS4D,0
1704,O9HICS1Y,0
1705,O9HBICYJ,0
1706,O9HBVYQ9,0
1707,O9HWL5Y5,1
1708,O9HWCY5J,1
1709,O9HOGBSE,1
1710,O9HOG5SW,1
1711,O9HOG5QG,0
1712,O9HO60YR,0
1713,O9HOOSQW,0
1714,O9HOIO4Y,0
1715,O9HOISNE,1
1716,O9HRUM45,1
1717,O9HROSNE,0
1718,O9HUOSQJ,0
1719,O9HUIMSG,0
1720,O9H6L5KJ,0
1721,O9H6OBZR,0
1722,O9H6O8YG,0
1723,O9H6CC4J,1
1724,O9H6CCXR,0
1725,O9H6CCS9,1
1726,O9H6CCQG,1
1727,O9H6VMXR,1
1728,O9H6VM59,1
1729,O9H6VBYR,0
1730,O9H6VBY9,0
1731,O9H6V51D,0
1732,O9H6VYKG,1
1733,O9H6VCSJ,0
1734,O9HHGBKD,1
1735,O9HHQ0SD,0
1736,O9YKQ84W,0
1737,O9YKQO5W,1
1738,O9YKQOQY,1
1739,O9YKI5S5,0
1740,O9YKV55G,1
1741,O9YDO8NJ,0
1742,O9YDOCQ5,0
1743,O9YDCMKW,1
1744,O9YDCBYE,0
1745,O9YDCOZD,0
1746,O9YDCO5W,0
1747,O9YDC1ZJ,0
1748,O9YI684Z,0
1749,O9YI5SXZ,0
1750,O9YBUBYR,1
1751,O9YBU8Q9,1
1752,O9YBO8QJ,0
1753,O9YBOOZE,1
1754,O9YBOOZ5,0
1755,O9YWG8ZW,0
1756,O9YWG5YY,1
1757,O9YWG0KE,0
1758,O9YWLM59,1
1759,O9YWLB55,1
1760,O9YWL8ND,0
1761,O9YWL8YW,0
1762,O9YWVSSW,0
1763,O9YOG8KY,0
1764,O9YOG01G,0
1765,O9YOC5ZE,0
1766,O9YOI0Y9,0
1767,O9YOI0SW,0
1768,O9YOV0ZG,0
1769,O9YRUS4Y,0
1770,O9YRU115,0
1771,O9YRQ1KY,1
1772,O9YUU1XY,0
1773,O9YUQY4Z,1
1774,O9YUOMX9,0
1775,O9YU5BKR,0
1776,O9Y6GMXZ,1
1777,O9Y6GMZ9,1
1778,O9Y6GO49,0
1779,O9Y6GYYD,0
1780,O9Y6GYYE,1
1781,O9Y6L0KD,0
1782,O9Y668XJ,1
1783,O9Y6CSZD,0
1784,O9Y6ISX5,0
1785,O9Y6VOY9,1
1786,O9YHI0YG,0
1787,O9YH50QY,0
1788,O9EKLYK9,0
1789,O9EKL0SR,1
1790,O9EKOBKE,0
1791,O9EKV1K5,0
1792,O9EKV1Q5,0
1793,O9EDGYSJ,0
1794,O9EDV81Z,0
1795,O9EDV5S9,1
1796,O9ED51ZD,0
1797,O9EIL0X,1
1798,O9EIQMQY,0
1799,O9EIOS4D,0
1800,O9EIICKW,0
1801,O9EBLMKY,1
1802,O9EBQ5ZY,0
1803,O9EW6OXW,0
1804,O9EWO015,0
1805,O9EWVMKY,0
1806,O9EW5BNZ,0
1807,O9EW5CSE,0
1808,O9EW51S9,1
1809,O9EW51SD,1
1810,O9EOGMX9,1
1811,O9EOGYK5,0
1812,O9EOG1ZD,0
1813,O9EOL8QZ,1
1814,O9EO6O49,1
1815,O9EO6C5G,0
1816,O9EO6C55,0
1817,O9EO6CQG,0
1818,O9ERL5XJ,0
1819,O9ERCYXY,1
1820,O9ERCYXG,0
1821,O9ERIMQR,0
1822,O9ERI0ND,0
1823,O9ERVMS9,0
1824,O9ERV8K9,1
1825,O9EUG515,0
1826,O9EUG1SZ,1
1827,O9EUU8QR,1
1828,O9EUVBXE,0
1829,O9EUV8KR,1
1830,O9EU5MNZ,0
1831,O9EU5MYR,0
1832,O9E6LBSW,0
1833,O9E6L815,0
1834,O9E6USZW,0
1835,O9EHLS5R,1
1836,O9EHLCYY,0
1837,O9EHLCSG,0
1838,O9EHL0ZJ,0
1839,O9EHL0KY,0
1840,O9EHU0XW,1
1841,O9EHQ15Y,1
1842,O9EH6OYR,1
1843,O9EH6OS5,0
1844,O9EHOMX5,1
1845,O7VKU54G,1
1846,O7VKQ0KZ,1
1847,O7VKOO5W,1
1848,O7VKO0ZJ,1
1849,O7VKO0KY,0
1850,O7VKC04J,1
1851,O7VKI5Q9,1
1852,O7VKIY59,0
1853,O7VKICXR,1
1854,O7VDCB4D,0
1855,O7VIGOXZ,1
1856,O7VILMSW,0
1857,O7VILOKR,1
1858,O7VI61NJ,0
1859,O7VIO119,0
1860,O7VBG8SY,1
1861,O7VBG1YD,0
1862,O7VBU15E,1
1863,O7VB6Y5R,1
1864,O7VBO11E,0
1865,O7VBO11G,0
1866,O7VW6OYG,1
1867,O7VWOM4Y,0
1868,O7VWOBQW,0
1869,O7VWV05E,0
1870,O7VW5059,1
1871,O7VOLC5D,0
1872,O7VOU8KE,0
1873,O7VO6O5D,1
1874,O7VO6S1Y,0
1875,O7VO6C15,0
1876,O7VOOSSD,0
1877,O7VOCOYZ,1
1878,O7VOCOYY,0
1879,O7VRC51W,0
1880,O7VRIOKE,0
1881,O7VRI1YR,0
1882,O7VR5O4R,0
1883,O7VU6OQ9,0
1884,O7VU6CND,1
1885,O7VUOMYD,0
1886,O7VUCMNE,0
1887,O7VUCMN5,0
1888,O7V6G8Q9,0
1889,O7V6Q84G,1
1890,O7VHQONZ,1
1891,O7VH6SZZ,0
1892,O7VHCS4E,1
1893,O7VHV8Y9,0
1894,O7VHVOXD,1
1895,O7VHVO15,1
1896,O7LK6S4Z,0
1897,O7LK6S45,0
1898,O7LKISYZ,0
1899,O7LKI1NY,0
1900,O7LKI15E,0
1901,O7LDOYXG,0
1902,O7LDC5N5,0
1903,O7LDC019,0
1904,O7LDVY55,1
1905,O7LDVCZE,1
1906,O7LD5Y4Y,1
1907,O7LD5CSR,1
1908,O7LIGM5W,0
1909,O7LIGMSE,1
1910,O7LIU54W,1
1911,O7LIU51E,1
1912,O7LIUSZZ,1
1913,O7LIQBXY,1
1914,O7LI6Y5J,1
1915,O7LICB55,1
1916,O7LBO0XR,0
1917,O7LBO15G,1
1918,O7LBCCNW,0
1919,O7LWLY4E,0
1920,O7LWOON5,1
1921,O7LWOOSJ,0
1922,O7LOG5XD,0
1923,O7LOQSYE,0
1924,O7LOCC5W,0
1925,O7LOI5ND,1
1926,O7LRQSS5,0
1927,O7LRQSQW,0
1928,O7LR6C4Y,1
1929,O7LRCS59,0
1930,O7LRCCZY,1
1931,O7LRCC5W,1
1932,O7LRI149,0
1933,O7LR58NJ,0
1934,O7LUOSNZ,1
1935,O7L6OS4Y,0
1936,O7LHUSKJ,0
1937,O7LH6O59,1
1938,O7LHOYXZ,0
1939,O7LHOYZW,0
1940,O7LHCBKY,0
1941,O7WKO14Y,0
1942,O7WKVOXR,0
1943,O7WDLMX5,1
1944,O7WDLOYE,1
1945,O7WDLOYG,1
1946,O7WDO5KG,0
1947,O7WDO1KE,0
1948,O7WDICQG,0
1949,O7WIQOZW,1
1950,O7WI6SNG,0
1951,O7WI6SQW,0
1952,O7WII0YD,0
1953,O7WI51X5,0
1954,O7WBLBS9,0
1955,O7WBUCND,0
1956,O7WB60XY,0
1957,O7WBOBSW,1
1958,O7WWCYQJ,1
1959,O7WWVBQW,1
1960,O7WO5C4W,0
1961,O7WRG5QW,1
1962,O7WRUBQZ,0
1963,O7WR65S5,1
1964,O7WR65QJ,1
1965,O7WR6CNW,0
1966,O7WR614J,0
1967,O7WR61Z5,0
1968,O7WRO15D,0
1969,O7WRCCYZ,0
1970,O7WRIM59,1
1971,O7WRVSYW,0
1972,O7WRVC5Y,1
1973,O7W66BKZ,1
1974,O7W66BKD,1
1975,O7W668X5,0
1976,O7W6681Z,0
1977,O7W66819,0
1978,O7W65O15,0
1979,O7WHI0ZJ,1
1980,O7WHI0K5,0
1981,O7WHI0S5,0
1982,O70KUY1D,1
1983,O70DLBSZ,1
1984,O70DL01W,0
1985,O70DL11W,0
1986,O70DL1K9,1
1987,O70DC81G,0
1988,O70DC8KZ,0
1989,O70DI8S5,0
1990,O70BGB19,0
1991,O70BG85G,0
1992,O70BQSND,0
1993,O70WL15E,0
1994,O70WUM1G,1
1995,O70WCYQ9,0
1996,O70W5MSR,1
1997,O70OG8XY,0
1998,O70OG54W,1
1999,O70OLCZY,0
2000,O70OQY5Z,0
2001,O70OOBZW,0
2002,O70OC8KW,0
2003,O70ROMYJ,1
2004,O70R5M1D,0
2005,O706LBSY,0
2006,O706LS4Z,0
2007,O706LSZR,1
2008,O706U119,0
2009,O7066119,1
2010,O70655YZ,1
2011,O7065S4W,1
2012,O7GKI84J,1
2013,O7GDOSY9,1
2014,O7GDVSQY,0
2015,O7GD5M1W,0
2016,O7GD5MZG,0
2017,O7GIG0YJ,0
2018,O7GILYYZ,1
2019,O7GIUYQZ,0
2020,O7GIUCK9,0
2021,O7GIQO59,0
2022,O7GI5Y5J,0
2023,O7GBG85Z,0
2024,O7GBGO1R,0
2025,O7GBGOY5,1
2026,O7GBI849,0
2027,O7GWLBZJ,0
2028,O7GWL5YJ,0
2029,O7GWL1NJ,0
2030,O7GWL1SY,0
2031,O7GWL1QW,0
2032,O7GWU84E,0
2033,O7GWU5X5,0
2034,O7GOQ0NZ,1
2035,O7GOIYSW,0
2036,O7GO5BQJ,0
2037,O7GO58N5,0
2038,O7GO5OXD,0
2039,O7GO5OKE,0
2040,O7GO5OKG,0
2041,O7GO55YW,1
2042,O7GO5Y5G,0
2043,O7GO5CNW,1
2044,O7GRG54J,1
2045,O7GRGCQG,0
2046,O7GRLOKD,0
2047,O7GUU55G,1
2048,O7GUUS5R,1
2049,O7GUQYYZ,0
2050,O7GUQYYY,0
2051,O7GUQYYD,0
2052,O7GU6055,0
2053,O7GU58NJ,0
2054,O7GU58YR,0
2055,O7GU58S9,1
2056,O7GU5YXG,0
2057,O7GHU0Q9,1
2058,O7GH6SZG,1
2059,O7GH6CZZ,0
2060,O7GH61YD,0
2061,O7GHO1QE,0
2062,O75KGM5G,1
2063,O75KG8SY,1
2064,O75KLY4G,0
2065,O75KL1SE,0
2066,O75KU85D,0
2067,O75KU5KG,1
2068,O75KQ01D,1
2069,O75KQ0YY,0
2070,O75K6BYE,0
2071,O75KVSND,1
2072,O75KVS5D,1
2073,O75DL85J,0
2074,O75DL0Z5,1
2075,O75DI1KR,0
2076,O75DVBXY,0
2077,O75DVON9,0
2078,O75D5OXR,1
2079,O75ILCSY,1
2080,O75IUOZE,0
2081,O75IUYXY,1
2082,O75IC0QD,0
2083,O75IIMXD,0
2084,O75IIS4Y,0
2085,O75IISQZ,0
2086,O75IIY1Z,0
2087,O75II14W,0
2088,O75IVS5Y,0
2089,O75IVYXZ,1
2090,O75I5OZG,0
2091,O75I5O5D,0
2092,O75BL8SR,1
2093,O75BUO1E,0
2094,O75BUYXD,0
2095,O75BQ8SE,0
2096,O75BQSNZ,0
2097,O75BQSN5,1
2098,O75BQCSD,1
2099,O75BQ1NE,0
2100,O75B51XJ,1
2101,O75WGBXY,1
2102,O75WGBYD,0
2103,O75WGBS5,0
2104,O75WG855,0
